enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_type,last_new_job,training_hours,target,company_size_from,company_size_to
22061,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,private limited company,2,78,0,100,500
2916,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,private limited company,2,32,0,1000,4999
23069,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,private limited company,1,62,1,100,500
19057,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,1,96,0,50,99
12885,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Funded Startup,2,20,1,10,49
10264,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,private limited company,1,30,0,10000,99999
32430,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,13,private limited company,1,38,0,50,99
348,city_13,0.827,Female,Has relevent experience,no_enrollment,Masters,STEM,10,private limited company,4,26,0,50,99
8636,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,private limited company,3,162,0,100,500
3045,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,Humanities,14,private limited company,1,29,0,50,99
25511,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,private limited company,2,68,0,50,99
5733,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,private limited company,2,13,1,100,500
20129,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Funded Startup,1,109,1,100,500
9724,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,1,54,0,1000,4999
15764,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,private limited company,5,182,0,5000,9999
6003,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,Funded Startup,2,45,0,100,500
11934,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,4,101,1,10,49
4181,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Other,0,private limited company,1,16,0,500,999
30192,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,private limited company,1,4,0,500,999
25068,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,private limited company,1,45,0,50,99
22356,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,1,Funded Startup,1,53,1,1,10
19170,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,1,45,0,5000,9999
18778,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,0,66,0,500,999
14242,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,0,160,0,500,999
17517,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Other,1,149,0,10000,99999
6934,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Funded Startup,1,15,1,100,500
15567,city_114,0.926,Male,No relevent experience,Part time course,Graduate,Business Degree,0,private limited company,2,14,0,10000,99999
9784,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,9,0,1000,4999
32064,city_167,0.921,Male,No relevent experience,Full time course,Graduate,STEM,10,Public Sector,1,48,0,1000,4999
29865,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,private limited company,5,36,0,1000,4999
27549,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,private limited company,3,62,0,5000,9999
31170,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,1,143,0,1,10
30861,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,4,private limited company,1,25,0,50,99
11840,city_40,0.776,Male,Has relevent experience,Full time course,Graduate,STEM,3,private limited company,1,9,0,50,99
5747,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,2,79,0,100,500
18970,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,7,private limited company,1,28,0,10000,99999
7938,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,private limited company,3,19,1,100,500
24019,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,216,1,50,99
1060,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,24,0,100,500
6763,city_100,0.887,Male,Has relevent experience,Full time course,Graduate,STEM,10,private limited company,5,116,0,100,500
31323,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,1,40,0,1000,4999
2807,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,1,26,0,50,99
26193,city_145,0.555,Male,No relevent experience,Full time course,Graduate,STEM,7,private limited company,1,102,1,10,49
4639,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,15,private limited company,2,124,0,50,99
12853,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,private limited company,5,34,0,100,500
15575,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,1,16,0,50,99
11163,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Non-Governmental Organisation,2,158,0,50,99
17797,city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,STEM,6,private limited company,1,37,0,10000,99999
4923,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,1,59,1,10000,99999
31357,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,private limited company,5,50,0,1000,4999
12118,city_152,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,21,private limited company,0,56,0,1,10
33133,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,private limited company,1,82,0,10000,99999
6306,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,5,90,0,1,10
15204,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,Humanities,21,Non-Governmental Organisation,5,88,0,1,10
16300,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,private limited company,1,28,1,50,99
15428,city_76,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,6,private limited company,2,56,0,1000,4999
2204,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,1,29,0,100,500
17455,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,5,36,0,50,99
26090,city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,16,private limited company,1,19,0,1000,4999
18772,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,55,0,1000,4999
16301,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,private limited company,2,19,0,50,99
1187,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,private limited company,5,10,0,10000,99999
23530,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,5,private limited company,1,68,1,10000,99999
7010,city_40,0.776,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,1,4,0,1,10
14902,city_54,0.856,Male,Has relevent experience,Full time course,Graduate,STEM,8,private limited company,5,18,1,50,99
6766,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Funded Startup,5,25,0,50,99
16338,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,1,88,0,50,99
13760,city_101,0.558,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,private limited company,1,26,1,50,99
19984,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,private limited company,3,157,1,1000,4999
21776,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,72,0,100,500
6543,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,No Major,21,private limited company,5,28,0,1000,4999
22782,city_36,0.893,Male,No relevent experience,Full time course,Masters,STEM,7,Public Sector,1,35,0,500,999
28553,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,15,Funded Startup,2,8,0,50,99
17362,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,4,private limited company,1,26,1,10,49
22543,city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,Humanities,10,private limited company,1,31,0,50,99
17201,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,private limited company,0,2,1,100,500
32050,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,private limited company,1,100,0,10000,99999
3457,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Non-Governmental Organisation,5,50,0,1000,4999
16636,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,private limited company,1,24,0,50,99
27346,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,21,Funded Startup,2,8,0,50,99
1282,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,19,private limited company,5,21,0,10000,99999
5193,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,Funded Startup,4,144,0,10,49
11737,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,21,private limited company,4,80,0,1,10
1545,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,4,55,0,50,99
7830,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,6,private limited company,5,31,0,50,99
4014,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,private limited company,4,22,0,50,99
18168,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,private limited company,1,30,0,10000,99999
28241,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21,Funded Startup,5,77,0,50,99
1901,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Funded Startup,1,40,1,50,99
9477,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,2,private limited company,1,218,0,10,49
21171,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Arts,21,private limited company,2,11,1,50,99
13636,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,Early Stage Startup,1,16,0,10,49
19206,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Public Sector,1,15,0,50,99
18807,city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,Humanities,18,Non-Governmental Organisation,3,65,0,5000,9999
14535,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,7,private limited company,1,43,0,100,500
1505,city_149,0.689,Male,Has relevent experience,Full time course,Graduate,STEM,12,private limited company,3,30,0,100,500
14020,city_1,0.847,Male,Has relevent experience,no_enrollment,Masters,STEM,10,private limited company,1,59,0,50,99
16443,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,private limited company,1,106,0,10000,99999
32715,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Funded Startup,1,2,0,50,99
12938,city_101,0.558,Male,Has relevent experience,Full time course,Graduate,STEM,1,private limited company,1,64,1,10,49
33149,city_145,0.555,Male,Has relevent experience,no_enrollment,Masters,STEM,12,private limited company,1,25,0,1,10
19126,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Funded Startup,2,14,0,10,49
28162,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,2,private limited company,1,72,0,100,500
2310,city_102,0.804,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,0,62,0,50,99
19379,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,private limited company,5,26,0,1000,4999
10157,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,21,private limited company,5,74,0,10000,99999
8143,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,0,private limited company,4,66,1,10000,99999
28417,city_103,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,7,Non-Governmental Organisation,4,157,1,50,99
12001,city_158,0.766,Female,Has relevent experience,no_enrollment,Masters,STEM,14,private limited company,1,112,0,100,500
3257,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,1,88,1,100,500
28046,city_59,0.775,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,3,96,1,100,500
1337,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,7,private limited company,4,53,0,50,99
9096,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,28,1,50,99
32904,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,private limited company,4,54,0,1000,4999
29998,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,private limited company,1,16,0,10,49
12727,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,8,private limited company,1,2,0,10,49
30193,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,private limited company,2,96,0,100,500
16159,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,15,private limited company,2,112,0,1000,4999
14930,city_10,0.895,Male,No relevent experience,Full time course,Masters,STEM,10,Public Sector,2,94,0,100,500
9686,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,private limited company,1,15,0,500,999
9128,city_57,0.866,Male,No relevent experience,Full time course,Masters,STEM,5,Public Sector,1,31,0,10,49
19778,city_67,0.855,Male,Has relevent experience,Full time course,Masters,STEM,14,private limited company,5,30,0,10,49
22370,city_101,0.558,Male,Has relevent experience,Full time course,Graduate,STEM,4,private limited company,1,104,1,50,99
15347,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,private limited company,0,60,0,500,999
1889,city_76,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,7,private limited company,3,48,0,10000,99999
1306,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,21,private limited company,1,68,1,100,500
24028,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,private limited company,1,12,0,100,500
30955,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Non-Governmental Organisation,1,39,1,100,500
3025,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,18,Early Stage Startup,5,166,0,100,500
32594,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Funded Startup,2,152,0,50,99
